node_key,name,label,status
抢动罪||抢动罪,抢动罪,抢动罪,FN
抢劫||ENTITY,抢劫,ENTITY,FN
抢劫罪||crime,抢劫罪,crime,FN
抢劫罪||entity,抢劫罪,entity,FN
抢劫罪||抢劫罪,抢劫罪,抢劫罪,FN
抽象的错误||TERM,抽象的错误,TERM,FN
抽象符合说||Other,抽象符合说,Other,FN
拘泽案||CASE,拘泽案,CASE,FN
拘禁||ENTITY,拘禁,ENTITY,FN
择一故意||CONCEPT,择一故意,CONCEPT,FN
择一故意||LEGAL_CONCEPT,择一故意,LEGAL_CONCEPT,FN
择一故意||LEGAL_TERM,择一故意,LEGAL_TERM,FN
择一故意||Other,择一故意,Other,FN
择一的故意||Other,择一的故意,Other,FN
推下井案||Other,推下井案,Other,FN
推迟发生||entity,推迟发生,entity,FN
放任||ENTITY,放任,ENTITY,FN
放任||PSYCHOLOGICAL_STATE,放任,PSYCHOLOGICAL_STATE,FN
放任心理||PSYCHOLOGICAL_STATE,放任心理,PSYCHOLOGICAL_STATE,FN
放任态度||Concept,放任态度,Concept,FN
放火罪||LEGAL_CONCEPT,放火罪,LEGAL_CONCEPT,FN
故意||CONCEPT,故意,CONCEPT,FN
故意||ENTITY,故意,ENTITY,FN
故意||LEGAL_CONCEPT,故意,LEGAL_CONCEPT,FN
故意||LEGAL_TERM,故意,LEGAL_TERM,FN
故意||Other,故意,Other,FN
故意||entity,故意,entity,FN
故意||故意,故意,故意,FN
故意伤害||故意伤害,故意伤害,故意伤害,FN
故意伤害罪||CRIME,故意伤害罪,CRIME,FN
故意伤害罪||Other,故意伤害罪,Other,FN
故意伤害罪||crime,故意伤害罪,crime,FN
故意伤害罪||故意伤害罪,故意伤害罪,故意伤害罪,FN
故意伤害罪||罪名,故意伤害罪,罪名,FN
故意伤害罪至人死亡||故意伤害罪至人死亡,故意伤害罪至人死亡,故意伤害罪至人死亡,FN
故意伤害罪致人重伤||crime,故意伤害罪致人重伤,crime,FN
故意杀||entity,故意杀,entity,FN
故意杀人罪||CRIME,故意杀人罪,CRIME,FN
故意杀人罪||ENTITY,故意杀人罪,ENTITY,FN
故意杀人罪||LEGAL_CONCEPT,故意杀人罪,LEGAL_CONCEPT,FN
故意杀人罪||LEGAL_TERM,故意杀人罪,LEGAL_TERM,FN
故意杀人罪||LegalEntity,故意杀人罪,LegalEntity,FN
故意杀人罪||Other,故意杀人罪,Other,FN
故意杀人罪||crime,故意杀人罪,crime,FN
故意杀人罪||entity,故意杀人罪,entity,FN
故意杀人罪||罪名,故意杀人罪,罪名,FN
故意杀人罪既送||crime,故意杀人罪既送,crime,FN
故意杀人罪既遂||ENTITY,故意杀人罪既遂,ENTITY,FN
故意杀人罪既遂||故意杀人罪既遂,故意杀人罪既遂,故意杀人罪既遂,FN
故意杀人罪未遂||ENTITY,故意杀人罪未遂,ENTITY,FN
故意杀人罪未遂||crime,故意杀人罪未遂,crime,FN
故意杀人罪未遂||故意杀人罪未遂,故意杀人罪未遂,故意杀人罪未遂,FN
故意毁坏财物罪||CRIME,故意毁坏财物罪,CRIME,FN
故意毁坏财物罪||LAW,故意毁坏财物罪,LAW,FN
故意毁坏财物罪||crime,故意毁坏财物罪,crime,FN
故意毁坏财物罪未遂||Other,故意毁坏财物罪未遂,Other,FN
故意犯罪||CRIME,故意犯罪,CRIME,FN
故意犯罪||LEGAL_TERM,故意犯罪,LEGAL_TERM,FN
故意犯罪||Other,故意犯罪,Other,FN
教唆犯||CONCEPT,教唆犯,CONCEPT,FN
教唆犯||ENTITY,教唆犯,ENTITY,FN
教唆犯||Other,教唆犯,Other,FN
数罪并罚||Other,数罪并罚,Other,FN
无法预见||CONCEPT,无法预见,CONCEPT,FN
既遂||ENTITY,既遂,ENTITY,FN
既遂||LEGAL_CONCEPT,既遂,LEGAL_CONCEPT,FN
既遂||TERM,既遂,TERM,FN
既遂||status,既遂,status,FN
是否已经预见||CONCEPT,是否已经预见,CONCEPT,FN
普通盗穷罪||ENTITY,普通盗穷罪,ENTITY,FN
普通财物||ENTITY,普通财物,ENTITY,FN
普通财物||Other,普通财物,Other,FN
普通财物||物品,普通财物,物品,FN
暴风雨||WEATHER_EVENT,暴风雨,WEATHER_EVENT,FN
暴风雨||实体,暴风雨,实体,FN
最终定故意杀人罪既北||unknown,最终定故意杀人罪既北,unknown,FN
有毒饮料||OBJECT,有毒饮料,OBJECT,FN
未遂||LegalEntity,未遂,LegalEntity,FN
未遂||Other,未遂,Other,FN
未遂||TERM,未遂,TERM,FN
朴忽大意||Other,朴忽大意,Other,FN
朴忽大意的过失||CONCEPT,朴忽大意的过失,CONCEPT,FN
杀人||Other,杀人,Other,FN
杀人||行为,杀人,行为,FN
杀人故意||Other,杀人故意,Other,FN
杀害故意||Other,杀害故意,Other,FN
杀死||ACTION,杀死,ACTION,FN
杀死||entity,杀死,entity,FN
杀死人||CONCEPT,杀死人,CONCEPT,FN
杀死人||Other,杀死人,Other,FN
杀死狗熊||Concept,杀死狗熊,Concept,FN
李四||ENTITY,李四,ENTITY,FN
李四||PERSON,李四,PERSON,FN
李四||person,李四,person,FN
李某||PERSON,李某,PERSON,FN
李茶||PERSON,李茶,PERSON,FN
构成要件||Other,构成要件,Other,FN
枪支||ENTITY,枪支,ENTITY,FN
枪支||物品,枪支,物品,FN
树林||Other,树林,Other,FN
案件||ENTITY,案件,ENTITY,FN
案件||Other,案件,Other,FN
案件事实||CONCEPT,案件事实,CONCEPT,FN
检查站||LOCATION,检查站,LOCATION,FN
概括故意||CONCEPT,概括故意,CONCEPT,FN
概括故意||LEGAL_CONCEPT,概括故意,LEGAL_CONCEPT,FN
概括的故意||LEGAL_CONCEPT,概括的故意,LEGAL_CONCEPT,FN
次日晚上||entity,次日晚上,entity,FN
死亡||EVENT,死亡,EVENT,FN
死亡||Other,死亡,Other,FN
死亡||entity,死亡,entity,FN
死人||PERSON,死人,PERSON,FN
毒品||Other,毒品,Other,FN
毒品||SUBSTANCE,毒品,SUBSTANCE,FN
毒品||substance,毒品,substance,FN
毒苹果||object,毒苹果,object,FN
毒酒||OBJECT,毒酒,OBJECT,FN
毒酒||object,毒酒,object,FN
毒酒案||EVENT,毒酒案,EVENT,FN
水域||Other,水域,Other,FN
水库||entity,水库,entity,FN
沙子||Other,沙子,Other,FN
沙漠||TERM,沙漠,TERM,FN
没有预见||CONCEPT,没有预见,CONCEPT,FN
河里||河里,河里,河里,FN
法官||PERSON,法官,PERSON,FN
法官甲||Other,法官甲,Other,FN
法定符合说||CONCEPT,法定符合说,CONCEPT,FN
法定符合说||Other,法定符合说,Other,FN
法定符合说||doctrine,法定符合说,doctrine,FN
法定符合说||legal_concept,法定符合说,legal_concept,FN
法定符合说||unknown,法定符合说,unknown,FN
法益||Other,法益,Other,FN
法益||legal_concept,法益,legal_concept,FN
法益||法益,法益,法益,FN
法考||CONCEPT,法考,CONCEPT,FN
法考||Other,法考,Other,FN
洪某||entity,洪某,entity,FN
活人||PERSON,活人,PERSON,FN
海浪||实体,海浪,实体,FN
淫秽物品||Other,淫秽物品,Other,FN
淫秽的小说||BOOK,淫秽的小说,BOOK,FN
渔网||entity,渔网,entity,FN
渔船||entity,渔船,entity,FN
游客||Other,游客,Other,FN
溺死||entity,溺死,entity,FN
火灾||EVENT,火灾,EVENT,FN
火药杀伤力||特征,火药杀伤力,特征,FN
火车站||Other,火车站,Other,FN
火车站大厅||地点,火车站大厅,地点,FN
炸弹||OBJECT,炸弹,OBJECT,FN
犯罪||LEGAL_CONCEPT,犯罪,LEGAL_CONCEPT,FN
犯罪||Other,犯罪,Other,FN
犯罪分子||PERSON,犯罪分子,PERSON,FN
犯罪形态||TERM,犯罪形态,TERM,FN
犯罪所得||PROPERTY,犯罪所得,PROPERTY,FN
犯罪故意||ENTITY,犯罪故意,ENTITY,FN
犯罪故意||LEGAL_CONCEPT,犯罪故意,LEGAL_CONCEPT,FN
犯罪故意||Other,犯罪故意,Other,FN
犯罪故意或目的||psychological_state,犯罪故意或目的,psychological_state,FN
犯罪既遂||phase,犯罪既遂,phase,FN
犯罪未遂||LEGAL_CONCEPT,犯罪未遂,LEGAL_CONCEPT,FN
犯罪构成||Other,犯罪构成,Other,FN
犯罪证据||evidence,犯罪证据,evidence,FN
犯罪预备||LegalEntity,犯罪预备,LegalEntity,FN
犯罪预备||legal_concept,犯罪预备,legal_concept,FN
犯罪预备||preparation,犯罪预备,preparation,FN
狗熊||ANIMAL,狗熊,ANIMAL,FN
狗蛋||Other,狗蛋,Other,FN
狗蛋||PERSON,狗蛋,PERSON,FN
狭义因果关系错误||LEGAL_CONCEPT,狭义因果关系错误,LEGAL_CONCEPT,FN
狭义的因果关系错误||Other,狭义的因果关系错误,Other,FN
猥训儿童罪||Other,猥训儿童罪,Other,FN
猪八戒||Other,猪八戒,Other,FN
猪八戒||PERSON,猪八戒,PERSON,FN
王某||Other,王某,Other,FN
玖忽大意||CONCEPT,玖忽大意,CONCEPT,FN
玩忽职守罪||EVENT,玩忽职守罪,EVENT,FN
现实||characteristic,现实,characteristic,FN
玻名大意||CONCEPT,玻名大意,CONCEPT,FN
甲乙二人||PERSON,甲乙二人,PERSON,FN
电话亭||LOCATION,电话亭,LOCATION,FN
电话亭投毒案||CASE,电话亭投毒案,CASE,FN
电话亭投毒案||EVENT,电话亭投毒案,EVENT,FN
疏忽大意的过失||CONCEPT,疏忽大意的过失,CONCEPT,FN
疏忽大意的过失||LEGAL_TERM,疏忽大意的过失,LEGAL_TERM,FN
疏忽大意的过失||negligence,疏忽大意的过失,negligence,FN
疾驶||Other,疾驶,Other,FN
病人||CONCEPT,病人,CONCEPT,FN
皇家园林||LOCATION,皇家园林,LOCATION,FN
盗宅||ENTITY,盗宅,ENTITY,FN
盗宅普通财物||ENTITY,盗宅普通财物,ENTITY,FN
盗宅枪支||ENTITY,盗宅枪支,ENTITY,FN
盗宅枪支罪||ENTITY,盗宅枪支罪,ENTITY,FN
盗宅罪||ENTITY,盗宅罪,ENTITY,FN
盗禄罪||CRIME,盗禄罪,CRIME,FN
盗穷普通财物||ENTITY,盗穷普通财物,ENTITY,FN
盗穷枪支罪||ENTITY,盗穷枪支罪,ENTITY,FN
盗穿罪||罪名,盗穿罪,罪名,FN
盗窃罪||crime,盗窃罪,crime,FN
盗窃菲||Other,盗窃菲,Other,FN
直接故意||LEGAL_CONCEPT,直接故意,LEGAL_CONCEPT,FN
直接故意||LEGAL_TERM,直接故意,LEGAL_TERM,FN
直接故意||Other,直接故意,Other,FN
直接的危险||danger,直接的危险,danger,FN
真题||Other,真题,Other,FN
石头||OBJECT,石头,OBJECT,FN
稻草人||TERM,稻草人,TERM,FN
端茶案||Other,端茶案,Other,FN
第14条||LAW_ARTICLE,第14条,LAW_ARTICLE,FN
第二天||time,第二天,time,FN
第二步||Other,第二步,Other,FN
第二步||第二步,第二步,第二步,FN
第八讲||entity,第八讲,entity,FN
第八讲||第八讲,第八讲,第八讲,FN
第六版||EDITION,第六版,EDITION,FN
第十一讲||REFERENCE,第十一讲,REFERENCE,FN
类推适用||Other,类推适用,Other,FN
紧迫||characteristic,紧迫,characteristic,FN
红灯||LEGAL_CONCEPT,红灯,LEGAL_CONCEPT,FN
纱布||CONCEPT,纱布,CONCEPT,FN
绑架||ENTITY,绑架,ENTITY,FN
绑架罪||ENTITY,绑架罪,ENTITY,FN
绑架罪||罪名,绑架罪,罪名,FN
结果的推识发生||entity,结果的推识发生,entity,FN
结果的推迟发生||EVENT,结果的推迟发生,EVENT,FN
结果的提前实现||EVENT,结果的提前实现,EVENT,FN
结果避免可能性||Other,结果避免可能性,Other,FN
结果预见可能性||CONCEPT,结果预见可能性,CONCEPT,FN
缆绳||OBJECT,缆绳,OBJECT,FN
缆车||OBJECT,缆车,OBJECT,FN
致人死亡||致人死亡,致人死亡,致人死亡,FN
船工||PROFESSION,船工,PROFESSION,FN
花瓶||Other,花瓶,Other,FN
行为与故意同时存在原则||Other,行为与故意同时存在原则,Other,FN
行为人||ENTITY,行为人,ENTITY,FN
行为人||entity,行为人,entity,FN
行为人||人,行为人,人,FN
行为人的自身特征||Other,行为人的自身特征,Other,FN
行为对象||Other,行为对象,Other,FN
行人||person,行人,person,FN
行政法||LEGAL_CONCEPT,行政法,LEGAL_CONCEPT,FN
行政违法||LEGAL_CONCEPT,行政违法,LEGAL_CONCEPT,FN
观点展示||entity,观点展示,entity,FN
警大||ENTITY,警大,ENTITY,FN
警察||OCCUPATION,警察,OCCUPATION,FN
警察||PERSON,警察,PERSON,FN
警犬||ANIMAL,警犬,ANIMAL,FN
认识错误||entity,认识错误,entity,FN
认识错误||法律概念,认识错误,法律概念,FN
诈骗罪||Other,诈骗罪,Other,FN
诈骗罪||罪名,诈骗罪,罪名,FN
误杀儿子案||CASE,误杀儿子案,CASE,FN
误杀儿子案||Other,误杀儿子案,Other,FN
谴责||ACTION,谴责,ACTION,FN
财物||ENTITY,财物,ENTITY,FN
财物||object,财物,object,FN
财物的毁坏||event,财物的毁坏,event,FN
贩卖毒品罪||CRIME,贩卖毒品罪,CRIME,FN
贩卖毒品罪||crime,贩卖毒品罪,crime,FN
资穷||ENTITY,资穷,ENTITY,FN
赵某||entity,赵某,entity,FN
超市||ORGANIZATION,超市,ORGANIZATION,FN
跌忽大意的过失||CONCEPT,跌忽大意的过失,CONCEPT,FN
路人||Other,路人,Other,FN
路人两||Other,路人两,Other,FN
路基||Other,路基,Other,FN
轻信能够避免||LEGAL_TERM,轻信能够避免,LEGAL_TERM,FN
轻罪||LEGAL_CONCEPT,轻罪,LEGAL_CONCEPT,FN
轻罪||crime_class,轻罪,crime_class,FN
轻罪||法律概念,轻罪,法律概念,FN
轻罪||轻罪,轻罪,轻罪,FN
过于自信的过失||CONCEPT,过于自信的过失,CONCEPT,FN
过于自信的过失||LEGAL_CONCEPT,过于自信的过失,LEGAL_CONCEPT,FN
过于自信的过失||LEGAL_TERM,过于自信的过失,LEGAL_TERM,FN
过于自信的过失||Other,过于自信的过失,Other,FN
过于自信的过失||实体,过于自信的过失,实体,FN
过失||CONCEPT,过失,CONCEPT,FN
过失||LEGAL_TERM,过失,LEGAL_TERM,FN
过失||Other,过失,Other,FN
过失犯||Other,过失犯,Other,FN
过失犯罪||CRIME,过失犯罪,CRIME,FN
过失犯罪||EVENT,过失犯罪,EVENT,FN
过失犯罪||LEGAL_CONCEPT,过失犯罪,LEGAL_CONCEPT,FN
过失犯罪||LEGAL_TERM,过失犯罪,LEGAL_TERM,FN
过失犯罪||crime,过失犯罪,crime,FN
过失犯罪||crime_type,过失犯罪,crime_type,FN
过失的危险||danger,过失的危险,danger,FN
过失致人死亡||Other,过失致人死亡,Other,FN
过失致人死亡罪||CRIME,过失致人死亡罪,CRIME,FN
过失致人死亡罪||ENTITY,过失致人死亡罪,ENTITY,FN
过失致人死亡罪||LEGAL_TERM,过失致人死亡罪,LEGAL_TERM,FN
过失致人死亡罪||Other,过失致人死亡罪,Other,FN
过失致人死亡罪||crime,过失致人死亡罪,crime,FN
过失致人死亡罪||罪名,过失致人死亡罪,罪名,FN
过失致人死亡罪||过失致人死亡罪,过失致人死亡罪,过失致人死亡罪,FN
过失致人轻伤罪||CRIME,过失致人轻伤罪,CRIME,FN
过失致死亡罪||crime,过失致死亡罪,crime,FN
过期食品||OBJECT,过期食品,OBJECT,FN
运输假币罪||Other,运输假币罪,Other,FN
运输假币罪||crime,运输假币罪,crime,FN
逃犯甲||PERSON,逃犯甲,PERSON,FN
递进式观点展示||Other,递进式观点展示,Other,FN
邮寄毒酒案||Other,邮寄毒酒案,Other,FN
醉酒||CONDITION,醉酒,CONDITION,FN
重伤||entity,重伤,entity,FN
重罪||LEGAL_CONCEPT,重罪,LEGAL_CONCEPT,FN
重罪||crime_class,重罪,crime_class,FN
重罪||法律概念,重罪,法律概念,FN
重罪||重罪,重罪,重罪,FN
金融诈骗罪||罪名,金融诈骗罪,罪名,FN
错误||Other,错误,Other,FN
间接故意||CONCEPT,间接故意,CONCEPT,FN
间接故意||INTENT,间接故意,INTENT,FN
间接故意||LEGAL_CONCEPT,间接故意,LEGAL_CONCEPT,FN
间接故意||LEGAL_TERM,间接故意,LEGAL_TERM,FN
间接故意||Other,间接故意,Other,FN
间接故意||心理状态,间接故意,心理状态,FN
间接故意心理||PSYCHOLOGICAL_STATE,间接故意心理,PSYCHOLOGICAL_STATE,FN
间接故意杀人||Other,间接故意杀人,Other,FN
隐藏尸体||entity,隐藏尸体,entity,FN
隐藏尸体||隐藏尸体,隐藏尸体,隐藏尸体,FN
隐藏己体||entity,隐藏己体,entity,FN
隔离犯||CONCEPT,隔离犯,CONCEPT,FN
隔离犯||ENTITY,隔离犯,ENTITY,FN
隔离犯||Other,隔离犯,Other,FN
非法拘禁罪||ENTITY,非法拘禁罪,ENTITY,FN
非法拘禁罪||Other,非法拘禁罪,Other,FN
非法拘禁罪||罪名,非法拘禁罪,罪名,FN
顾客||PERSON,顾客,PERSON,FN
预备行为||behavior,预备行为,behavior,FN
预备阶段||STAGE,预备阶段,STAGE,FN
预备阶段||phase,预备阶段,phase,FN
预定目标||Concept,预定目标,Concept,FN
预见可能性||Other,预见可能性,Other,FN
饮料||OBJECT,饮料,OBJECT,FN
鸣忽大意的过失||LEGAL_CONCEPT,鸣忽大意的过失,LEGAL_CONCEPT,FN
